instance_id,repo,resolved,in_no_generation,in_no_logs,has_report,patch_exists,patch_is_None,patch_successfully_applied,resolved_in_report,FAIL_TO_PASS_success,FAIL_TO_PASS_failure,FAIL_TO_FAIL_success,FAIL_TO_FAIL_failure,PASS_TO_PASS_success,PASS_TO_PASS_failure,PASS_TO_FAIL_success,PASS_TO_FAIL_failure,has_patch_diff,patch_files,patch_hunks,patch_added,patch_removed,patch_churn,patch_is_empty,has_traj,exit_status,submission_present,n_messages,n_assistant,n_user,n_system,n_bash_calls,api_calls,prompt_tokens,completion_tokens,total_tokens,runtime_sec,mini_version,phase_ISSUE_REPRODUCT_msgs,phase_ISSUE_REPRODUCT_steps,phase_ISSUE_REPRODUCT_complete,phase_ISSUE_REPRODUCT_giveup,phase_ISSUE_REPRODUCT_visited,phase_TEST_SYNTHSIZE_msgs,phase_TEST_SYNTHSIZE_steps,phase_TEST_SYNTHSIZE_complete,phase_TEST_SYNTHSIZE_giveup,phase_TEST_SYNTHSIZE_visited,phase_CODE_LOCALIZE_msgs,phase_CODE_LOCALIZE_steps,phase_CODE_LOCALIZE_complete,phase_CODE_LOCALIZE_giveup,phase_CODE_LOCALIZE_visited,phase_TEST_LOCALIZE_msgs,phase_TEST_LOCALIZE_steps,phase_TEST_LOCALIZE_complete,phase_TEST_LOCALIZE_giveup,phase_TEST_LOCALIZE_visited,phase_CODE_FIX_msgs,phase_CODE_FIX_steps,phase_CODE_FIX_complete,phase_CODE_FIX_giveup,phase_CODE_FIX_visited,phase_VERIFY_PATCH_msgs,phase_VERIFY_PATCH_steps,phase_VERIFY_PATCH_complete,phase_VERIFY_PATCH_giveup,phase_VERIFY_PATCH_visited,phase_ISSUE_CLOSE_msgs,phase_ISSUE_CLOSE_steps,phase_ISSUE_CLOSE_complete,phase_ISSUE_CLOSE_giveup,phase_ISSUE_CLOSE_visited,phase_FINAL_REPORT_msgs,phase_FINAL_REPORT_steps,phase_FINAL_REPORT_complete,phase_FINAL_REPORT_giveup,phase_FINAL_REPORT_visited,phase_unknown_msgs,artefact_missing,all_phases_visited
django__django-15561,django/django,False,False,False,True,True,False,True,True,1,0,0,0,141,0,0,0,True,2,3,37,14,51,False,True,Submitted,True,1834,876,931,27,830,1598,18785545,561914,19347459,10688.384111881256,1.17.2,138,10,1,0,1,79,9,1,0,1,47,9,1,0,1,165,11,1,0,1,545,9,9,0,1,777,8,4,8,1,53,9,1,0,1,30,4,1,0,1,0,False,True
django__django-15563,django/django,True,False,False,True,True,False,True,True,2,0,0,0,29,0,0,0,True,2,4,113,7,120,False,True,Submitted,True,1332,644,674,14,616,1203,20066195,462549,20528744,9034.853979587555,1.17.2,96,10,1,0,1,107,9,1,0,1,77,9,1,0,1,103,11,1,0,1,358,9,2,0,1,516,8,3,1,1,45,9,1,0,1,30,4,1,0,1,0,False,True
django__django-15569,django/django,True,False,False,True,True,False,True,True,2,0,0,0,242,0,0,0,True,2,2,11,10,21,False,True,Submitted,True,625,299,317,9,290,553,6200807,123826,6324633,3063.9190208911896,1.17.2,84,10,1,0,1,73,9,1,0,1,51,9,1,0,1,109,11,1,0,1,109,9,1,0,1,126,8,2,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15572,django/django,True,False,False,True,True,False,True,True,1,0,0,0,10,0,0,0,True,1,2,2,2,4,False,True,Submitted,True,561,267,285,9,258,489,6093827,89192,6183019,3000.980276107788,1.17.2,86,10,1,0,1,65,9,1,0,1,49,9,1,0,1,107,11,1,0,1,83,9,1,0,1,100,8,2,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15629,django/django,False,False,False,True,True,False,True,False,2,0,0,0,114,1,0,0,True,2,5,80,25,105,False,True,Submitted,True,1754,852,886,16,833,1620,31284183,323481,31607664,9078.744645118713,1.17.2,140,10,1,0,1,65,9,1,0,1,67,9,1,0,1,183,11,1,0,1,709,9,3,0,1,515,8,3,2,1,45,9,1,0,1,30,4,1,0,1,0,False,True
django__django-15695,django/django,False,False,False,True,True,False,True,False,0,1,0,0,123,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,552,264,280,8,256,487,5945479,73941,6019420,2460.272584438324,1.17.2,138,10,1,0,1,57,9,1,0,1,57,9,1,0,1,105,11,1,0,1,69,9,1,0,1,49,8,1,0,1,49,9,1,0,1,28,4,1,0,1,0,False,True
django__django-15731,django/django,True,False,False,True,True,False,True,True,1,0,0,0,58,0,0,0,True,1,2,2,2,4,False,True,Submitted,True,668,319,339,10,307,586,7287202,122780,7409982,3510.9266624450684,1.17.2,66,10,1,0,1,75,9,1,0,1,59,9,1,0,1,85,11,1,0,1,154,9,2,0,1,168,8,2,1,1,37,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15732,django/django,True,False,False,True,True,False,True,True,1,0,0,0,125,0,0,0,True,1,1,9,0,9,False,True,Submitted,True,550,263,279,8,255,486,6588070,81283,6669353,2722.62123298645,1.17.2,86,10,1,0,1,67,9,1,0,1,77,9,1,0,1,137,11,1,0,1,67,9,1,0,1,47,8,1,0,1,47,9,1,0,1,22,4,1,0,1,0,False,True
django__django-15741,django/django,True,False,False,True,True,False,True,True,2,0,0,0,104,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,532,254,270,8,246,468,6188723,76117,6264840,2745.2836620807648,1.17.2,96,10,1,0,1,69,9,1,0,1,59,9,1,0,1,129,11,1,0,1,51,9,1,0,1,49,8,1,0,1,49,9,1,0,1,30,4,1,0,1,0,False,True
django__django-15814,django/django,True,False,False,True,True,False,True,True,1,0,0,0,29,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,590,283,299,8,275,526,6413991,64372,6478363,2438.426542520523,1.17.2,102,10,1,0,1,59,9,1,0,1,85,9,1,0,1,159,11,1,0,1,57,9,1,0,1,55,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15851,django/django,True,False,False,True,True,False,True,True,1,0,0,0,8,0,0,0,True,2,2,2,2,4,False,True,Submitted,True,496,233,253,10,222,415,3720522,84463,3804985,2360.663391828537,1.17.2,52,10,1,0,1,43,9,1,0,1,39,9,1,0,1,75,11,1,0,1,130,9,2,0,1,90,8,1,1,1,45,9,1,0,1,22,4,1,0,1,0,False,True
django__django-15863,django/django,True,False,False,True,True,False,True,True,1,0,0,0,9,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,486,231,247,8,223,422,5167996,62715,5230711,2105.971546649933,1.17.2,58,10,1,0,1,47,9,1,0,1,69,9,1,0,1,113,11,1,0,1,67,9,1,0,1,49,8,1,0,1,59,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15916,django/django,True,False,False,True,True,False,True,False,1,1,0,0,149,0,0,0,True,1,2,11,2,13,False,True,Submitted,True,670,323,339,8,310,601,8070834,166731,8237565,3573.023533821106,1.17.2,74,10,1,0,1,75,9,1,0,1,47,9,1,0,1,155,11,1,0,1,137,9,1,0,1,109,8,2,0,1,45,9,1,0,1,28,4,1,0,1,0,False,True
django__django-15930,django/django,True,False,False,True,True,False,True,True,1,0,0,0,88,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,594,285,301,8,277,530,6257247,70109,6327356,2624.9982163906097,1.17.2,90,10,1,0,1,97,9,1,0,1,71,9,1,0,1,129,11,1,0,1,105,9,1,0,1,33,8,1,0,1,43,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15957,django/django,True,False,False,True,True,False,True,True,4,0,0,0,89,0,0,0,True,2,7,33,1,34,False,True,Submitted,True,758,367,383,8,353,687,12418856,205834,12624690,5108.901606798172,1.17.2,76,10,1,0,1,81,9,1,0,1,65,9,1,0,1,169,11,1,0,1,243,9,1,0,1,57,8,1,0,1,43,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15973,django/django,False,False,False,True,True,False,True,False,0,1,0,0,157,0,0,0,True,1,1,2,2,4,False,True,Submitted,True,740,358,374,8,350,676,12403431,113825,12517256,3930.645843029022,1.17.2,192,10,1,0,1,169,9,1,0,1,57,9,1,0,1,131,11,1,0,1,69,9,1,0,1,51,8,1,0,1,45,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15987,django/django,True,False,False,True,True,False,True,True,1,0,0,0,52,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,450,213,229,8,205,386,4324880,68416,4393296,2351.517155647278,1.17.2,64,10,1,0,1,69,9,1,0,1,53,9,1,0,1,71,11,1,0,1,65,9,1,0,1,51,8,1,0,1,53,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16032,django/django,True,False,False,True,True,False,True,True,2,0,0,0,77,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,652,314,330,8,302,584,7820383,159746,7980129,4046.5674839019775,1.17.2,114,10,1,0,1,71,9,1,0,1,83,9,1,0,1,127,11,1,0,1,127,9,1,0,1,61,8,1,0,1,47,9,1,0,1,22,4,1,0,1,0,False,True
django__django-16082,django/django,True,False,False,True,True,False,True,True,2,0,0,0,170,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,544,260,276,8,252,480,5795661,71858,5867519,2369.621779680252,1.17.2,118,10,1,0,1,63,9,1,0,1,47,9,1,0,1,113,11,1,0,1,81,9,1,0,1,55,8,1,0,1,43,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16100,django/django,True,False,False,True,True,False,True,False,0,1,0,0,59,0,0,0,True,1,1,10,9,19,False,True,Submitted,True,590,283,299,8,275,525,6410113,84271,6494384,2703.4992718696594,1.17.2,130,10,1,0,1,67,9,1,0,1,59,9,1,0,1,121,11,1,0,1,83,9,1,0,1,53,8,1,0,1,53,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16116,django/django,True,False,False,True,True,False,True,True,1,0,0,0,137,0,0,0,True,1,1,2,2,4,False,True,Submitted,True,684,330,346,8,321,619,9186392,115405,9301797,3472.814889192581,1.17.2,162,10,1,0,1,137,9,1,0,1,65,9,1,0,1,111,11,1,0,1,65,9,1,0,1,49,8,1,0,1,67,9,1,0,1,28,4,1,0,1,0,False,True
django__django-16136,django/django,True,False,False,True,True,False,True,True,2,0,0,0,7,0,0,0,True,1,1,7,1,8,False,True,Submitted,True,444,210,226,8,202,380,4190305,62409,4252714,1931.8183414936066,1.17.2,64,10,1,0,1,51,9,1,0,1,49,9,1,0,1,101,11,1,0,1,51,9,1,0,1,51,8,1,0,1,53,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16139,django/django,True,False,False,True,True,False,True,True,1,0,0,0,86,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,610,293,309,8,284,545,7844002,84695,7928697,2872.1170670986176,1.17.2,130,10,1,0,1,77,9,1,0,1,51,9,1,0,1,181,11,1,0,1,51,9,1,0,1,49,8,1,0,1,41,9,1,0,1,30,4,1,0,1,0,False,True
django__django-16145,django/django,True,False,False,True,True,False,True,True,1,0,0,0,174,0,0,0,True,1,1,8,0,8,False,True,Submitted,True,458,217,233,8,209,394,4883468,69090,4952558,2628.1778180599213,1.17.2,64,10,1,0,1,47,9,1,0,1,59,9,1,0,1,103,11,1,0,1,67,9,1,0,1,47,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16255,django/django,True,False,False,True,True,False,True,True,1,0,0,0,36,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,468,222,238,8,214,404,5191447,68560,5260007,2298.939126968384,1.17.2,52,10,1,0,1,67,9,1,0,1,43,9,1,0,1,117,11,1,0,1,65,9,1,0,1,49,8,1,0,1,47,9,1,0,1,28,4,1,0,1,0,False,True
django__django-16256,django/django,False,False,False,True,True,False,True,False,6,3,0,0,53,0,0,0,True,3,8,45,0,45,False,True,Submitted,True,1272,609,645,18,584,1120,16497556,349438,16846994,8134.791561365128,1.17.2,128,10,1,0,1,55,9,1,0,1,49,9,1,0,1,157,11,1,0,1,348,9,4,0,1,458,8,5,3,1,53,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16263,django/django,False,False,False,True,True,False,True,False,2,1,0,0,100,0,0,0,True,1,1,157,3,160,False,True,Submitted,True,870,423,439,8,414,804,13475429,137156,13612585,4493.847031593323,1.17.2,116,10,1,0,1,117,9,1,0,1,119,9,1,0,1,161,11,1,0,1,231,9,1,0,1,51,8,1,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16315,django/django,True,False,False,True,True,False,True,True,1,0,0,0,42,0,0,0,True,2,2,16,6,22,False,True,Submitted,True,518,247,263,8,239,454,5194201,85144,5279345,2772.7121398448944,1.17.2,106,10,1,0,1,95,9,1,0,1,57,9,1,0,1,81,11,1,0,1,55,9,1,0,1,49,8,1,0,1,47,9,1,0,1,28,4,1,0,1,0,False,True
django__django-16333,django/django,True,False,False,True,True,False,True,True,1,0,0,0,87,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,649,311,329,9,301,576,7639534,125892,7765426,3684.372430086136,1.17.2,84,9,1,0,1,79,9,1,0,1,55,9,1,0,1,79,11,1,0,1,129,9,1,0,1,142,8,2,0,1,49,9,1,0,1,32,4,1,0,1,0,False,True
django__django-16429,django/django,True,False,False,True,True,False,True,True,4,0,0,0,21,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,406,191,207,8,183,342,3706898,58063,3764961,2032.6836590766907,1.17.2,54,10,1,0,1,47,9,1,0,1,35,9,1,0,1,83,11,1,0,1,67,9,1,0,1,51,8,1,0,1,47,9,1,0,1,22,4,1,0,1,0,False,True
django__django-16454,django/django,False,False,False,True,True,False,True,False,1,0,0,0,44,1,0,0,True,1,2,36,0,36,False,True,Submitted,True,711,342,360,9,333,639,9610172,95706,9705878,3207.3049762248993,1.17.2,102,10,1,0,1,83,9,1,0,1,97,9,1,0,1,115,11,1,0,1,125,9,1,0,1,114,8,2,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16485,django/django,True,False,False,True,True,False,True,True,1,0,0,0,9,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,428,202,218,8,194,364,4489543,66213,4555756,2096.8752048015594,1.17.2,48,10,1,0,1,49,9,1,0,1,53,9,1,0,1,91,11,1,0,1,61,9,1,0,1,53,8,1,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
django__django-16493,django/django,True,False,False,True,True,False,True,True,1,0,0,0,91,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,512,244,260,8,236,448,5541126,65779,5606905,2157.7793810367584,1.17.2,68,10,1,0,1,59,9,1,0,1,61,9,1,0,1,89,11,1,0,1,103,9,1,0,1,55,8,1,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
django__django-16502,django/django,False,False,False,True,True,False,True,False,0,1,0,0,3,1,0,0,True,1,1,27,0,27,False,True,Submitted,True,498,237,253,8,229,434,5371817,72073,5443890,2371.9347734451294,1.17.2,108,10,1,0,1,61,9,1,0,1,63,9,1,0,1,79,11,1,0,1,59,9,1,0,1,51,8,1,0,1,53,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16527,django/django,True,False,False,True,True,False,True,True,1,0,0,0,6,0,0,0,True,2,2,180,0,180,False,True,Submitted,True,670,323,339,8,315,605,7545676,94302,7639978,3165.8527483940125,1.17.2,152,10,1,0,1,137,9,1,0,1,81,9,1,0,1,113,11,1,0,1,61,9,1,0,1,49,8,1,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
django__django-16560,django/django,False,False,False,True,True,False,True,False,8,0,0,0,65,1,0,0,True,1,11,27,9,36,False,True,Submitted,True,588,282,298,8,274,524,8051208,96056,8147264,3062.315236568451,1.17.2,94,10,1,0,1,61,9,1,0,1,71,9,1,0,1,93,11,1,0,1,141,9,1,0,1,49,7,1,0,1,51,9,1,0,1,28,4,1,0,1,0,False,True
django__django-16569,django/django,True,False,False,True,True,False,True,True,2,0,0,0,111,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,488,232,248,8,223,422,4967335,67768,5035103,2303.9543499946594,1.17.2,58,10,1,0,1,51,9,1,0,1,39,9,1,0,1,149,11,1,0,1,59,9,1,0,1,51,9,2,0,1,49,9,1,0,1,32,4,1,0,1,0,False,True
django__django-16595,django/django,True,False,False,True,True,False,True,True,1,0,0,0,37,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,482,229,245,8,221,418,5483140,62310,5545450,2242.17209982872,1.17.2,86,10,1,0,1,65,9,1,0,1,57,9,1,0,1,87,11,1,0,1,57,9,1,0,1,57,8,1,0,1,45,9,1,0,1,28,4,1,0,1,0,False,True
django__django-16612,django/django,True,False,False,True,True,False,True,True,2,0,0,0,335,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,618,297,313,8,289,554,7076435,70345,7146780,3044.4406700134277,1.17.2,90,10,1,0,1,127,9,1,0,1,67,9,1,0,1,135,11,1,0,1,61,9,1,0,1,49,8,1,0,1,61,9,1,0,1,28,4,1,0,1,0,False,True
django__django-16631,django/django,False,False,False,True,True,False,True,False,0,1,0,0,12,0,0,0,True,2,3,9,4,13,False,True,Submitted,True,1089,522,552,15,506,968,13140189,181571,13321760,5413.233339071274,1.17.2,76,10,1,0,1,77,9,1,0,1,71,9,1,0,1,133,10,1,0,1,340,9,4,0,1,305,8,2,2,1,49,9,1,0,1,38,4,2,0,1,0,False,True
django__django-16642,django/django,True,False,False,True,True,False,True,True,1,0,0,0,21,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,436,206,222,8,198,372,4314774,68823,4383597,2136.0704505443573,1.17.2,58,10,1,0,1,61,9,1,0,1,47,9,1,0,1,91,11,1,0,1,63,9,1,0,1,49,8,1,0,1,45,9,1,0,1,22,4,1,0,1,0,False,True
django__django-16661,django/django,True,False,False,True,True,False,True,True,1,0,0,0,36,0,0,0,True,1,1,3,1,4,False,True,Submitted,True,1018,495,514,9,477,935,16938272,318912,17257184,6370.363254547119,1.17.2,118,10,1,0,1,59,9,1,0,1,67,9,1,0,1,125,11,1,0,1,527,9,1,0,1,49,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16662,django/django,True,False,False,True,True,False,True,True,1,0,0,0,51,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,663,315,337,11,303,573,6140868,133252,6274120,3149.7654259204865,1.17.2,92,10,1,0,1,59,9,1,0,1,37,9,1,0,1,115,11,1,0,1,132,9,2,0,1,161,8,2,1,1,47,9,1,0,1,20,4,1,0,1,0,False,True
django__django-16667,django/django,False,False,False,True,True,False,True,False,1,1,0,0,24,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,454,215,231,8,207,390,4794182,66302,4860484,2381.6856894493103,1.17.2,72,10,1,0,1,55,9,1,0,1,43,9,1,0,1,99,11,1,0,1,61,9,1,0,1,49,8,1,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16801,django/django,True,False,False,True,True,False,True,True,1,0,0,0,17,0,0,0,True,1,1,2,2,4,False,True,Submitted,True,480,228,244,8,220,416,4967366,67519,5034885,2280.9700334072113,1.17.2,64,10,1,0,1,65,9,1,0,1,43,9,1,0,1,119,11,1,0,1,69,9,1,0,1,51,8,1,0,1,47,9,1,0,1,22,4,1,0,1,0,False,True
django__django-16819,django/django,True,False,False,True,True,False,True,True,1,0,0,0,38,0,0,0,True,1,4,60,0,60,False,True,Submitted,True,520,248,264,8,240,456,5726382,72101,5798483,2570.447683095932,1.17.2,100,10,1,0,1,59,9,1,0,1,63,9,1,0,1,69,11,1,0,1,97,9,1,0,1,49,8,1,0,1,49,9,1,0,1,34,4,1,0,1,0,False,True
django__django-16877,django/django,False,False,False,True,True,False,True,False,2,2,0,0,0,0,0,0,True,1,1,7,0,7,False,True,Submitted,True,464,220,236,8,212,400,3855579,62223,3917802,2201.558653116226,1.17.2,64,10,1,0,1,61,9,1,0,1,49,9,1,0,1,89,11,1,0,1,83,9,1,0,1,45,8,1,0,1,43,9,1,0,1,30,4,1,0,1,0,False,True
django__django-16899,django/django,True,False,False,True,True,False,True,True,2,0,0,0,54,0,0,0,True,1,1,3,2,5,False,True,Submitted,True,532,254,270,8,246,468,5304548,67166,5371714,2319.43759393692,1.17.2,106,10,1,0,1,61,9,1,0,1,51,9,1,0,1,97,11,1,0,1,83,9,1,0,1,59,8,1,0,1,49,9,1,0,1,26,4,1,0,1,0,False,True
django__django-16901,django/django,True,False,False,True,True,False,True,True,1,0,0,0,6,0,0,0,True,1,2,2,1,3,False,True,Submitted,True,508,242,258,8,234,444,5454027,77177,5531204,2318.8946809768677,1.17.2,60,10,1,0,1,59,9,1,0,1,55,9,1,0,1,149,11,1,0,1,61,9,1,0,1,51,8,1,0,1,51,9,1,0,1,22,4,1,0,1,0,False,True
django__django-16938,django/django,True,False,False,True,True,False,True,False,18,5,0,0,65,0,0,0,True,3,5,20,8,28,False,True,Submitted,True,1316,638,665,13,624,1209,19810912,205574,20016486,6155.9039425849915,1.17.2,308,10,1,0,1,119,9,1,0,1,101,9,1,0,1,139,11,1,0,1,334,9,2,0,1,244,8,3,1,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-16950,django/django,True,False,False,True,True,False,True,False,1,0,0,0,2,1,0,0,True,1,2,2,1,3,False,True,Submitted,True,781,374,396,11,361,691,9599984,158385,9758369,4433.084944725037,1.17.2,122,10,1,0,1,63,9,1,0,1,67,9,1,0,1,121,11,1,0,1,190,9,2,0,1,155,8,2,1,1,41,9,1,0,1,22,4,1,0,1,0,False,True
django__django-17029,django/django,True,False,False,True,True,False,True,True,1,0,0,0,43,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,468,222,238,8,214,404,3998056,59504,4057560,2143.319116830826,1.17.2,56,10,1,0,1,59,9,1,0,1,43,9,1,0,1,113,11,1,0,1,67,9,1,0,1,53,8,1,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
django__django-17084,django/django,True,False,False,True,True,False,True,True,1,0,0,0,107,0,0,0,True,1,2,2,2,4,False,True,Submitted,True,725,349,367,9,339,652,9209463,138634,9348097,3473.7839274406433,1.17.2,120,10,1,0,1,79,9,1,0,1,65,9,1,0,1,137,11,1,0,1,111,9,1,0,1,136,8,2,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
django__django-17087,django/django,True,False,False,True,True,False,True,True,1,0,0,0,53,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,607,290,308,9,281,532,6685649,99775,6785424,3314.0685744285583,1.17.2,72,10,1,0,1,81,9,1,0,1,49,9,1,0,1,127,11,1,0,1,95,9,1,0,1,122,8,2,0,1,41,9,1,0,1,20,4,1,0,1,0,False,True
django__django-7530,django/django,False,False,False,False,,,,,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,False,,False,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False
django__django-9296,django/django,True,False,False,True,True,False,True,True,1,0,0,0,20,0,0,0,True,1,1,4,0,4,False,True,Submitted,True,538,254,274,10,243,457,4832669,90558,4923227,2764.003671169281,1.17.2,42,10,1,0,1,55,9,1,0,1,47,9,1,0,1,89,11,1,0,1,128,9,2,0,1,108,8,1,1,1,47,9,1,0,1,22,4,1,0,1,0,False,True
matplotlib__matplotlib-13989,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,411,0,0,0,True,1,2,6,2,8,False,True,Submitted,True,529,251,269,9,242,457,5232166,73143,5305309,2830.288101911545,1.17.2,62,10,1,0,1,53,9,1,0,1,47,9,1,0,1,115,11,1,0,1,67,9,1,0,1,128,8,2,0,1,33,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-14623,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,400,0,0,0,True,1,1,0,2,2,False,True,Submitted,True,526,251,267,8,242,461,5608263,83258,5691521,2567.044849395752,1.17.2,80,10,1,0,1,89,9,1,0,1,67,9,1,0,1,111,11,1,0,1,57,9,1,0,1,51,8,1,0,1,49,9,1,0,1,22,4,1,0,1,0,False,True
matplotlib__matplotlib-20488,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,111,0,0,0,True,2,5,23,4,27,False,True,Submitted,True,886,428,448,10,416,804,14089257,112733,14201990,4006.678734779358,1.17.2,72,10,1,0,1,65,9,1,0,1,115,9,1,0,1,207,11,1,0,1,266,9,2,0,1,102,8,1,2,1,39,9,1,0,1,20,4,1,0,1,0,False,True
matplotlib__matplotlib-20676,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,2,0,0,32,0,0,0,True,1,1,5,1,6,False,True,Submitted,True,838,395,427,16,379,710,7086602,113007,7199609,4023.7363574504852,1.17.2,60,10,1,0,1,65,9,1,0,1,55,9,1,0,1,89,11,1,0,1,273,9,5,0,1,223,8,1,4,1,49,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-20826,matplotlib/matplotlib,True,False,False,True,True,False,True,False,1,0,0,0,661,12,0,0,True,1,1,24,0,24,False,True,Submitted,True,588,282,298,8,274,523,7264878,86460,7351338,3279.274738550186,1.17.2,110,10,1,0,1,111,9,1,0,1,75,9,1,0,1,115,11,1,0,1,61,9,1,0,1,49,8,1,0,1,47,9,1,0,1,20,4,1,0,1,0,False,True
matplotlib__matplotlib-20859,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,88,0,0,0,True,1,3,7,2,9,False,True,Submitted,True,530,253,269,8,244,465,4948354,97073,5045427,2571.2991309165955,1.17.2,64,10,1,0,1,71,9,1,0,1,65,9,1,0,1,89,11,1,0,1,115,9,1,0,1,47,8,1,0,1,49,9,1,0,1,30,4,1,0,1,0,False,True
matplotlib__matplotlib-21568,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,4,0,0,42,31,0,0,True,1,1,11,6,17,False,True,Submitted,True,500,238,254,8,230,436,5561027,82092,5643119,2408.5448820590973,1.17.2,78,10,1,0,1,81,9,1,0,1,65,9,1,0,1,89,11,1,0,1,63,9,1,0,1,45,8,1,0,1,55,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-22719,matplotlib/matplotlib,True,False,False,True,True,False,True,True,1,0,0,0,68,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,390,183,199,8,175,326,3730848,62350,3793198,2106.514370203018,1.17.2,60,10,1,0,1,49,9,1,0,1,45,9,1,0,1,63,11,1,0,1,61,9,1,0,1,47,8,1,0,1,43,9,1,0,1,22,4,1,0,1,0,False,True
matplotlib__matplotlib-22865,matplotlib/matplotlib,False,False,False,True,True,False,True,False,1,2,0,0,57,0,0,0,True,1,1,28,2,30,False,True,Submitted,True,534,255,271,8,245,468,5693965,125484,5819449,3259.7998929023743,1.17.2,60,10,1,0,1,67,9,1,0,1,83,9,1,0,1,89,11,1,0,1,125,9,1,0,1,45,8,1,0,1,41,9,1,0,1,24,4,1,0,1,0,False,True
matplotlib__matplotlib-22871,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,1,0,0,51,37,0,0,True,1,1,1,1,2,False,True,Submitted,True,554,265,281,8,255,488,6958888,101118,7060006,3124.5739645957947,1.17.2,148,10,1,0,1,79,9,1,0,1,45,9,2,0,1,71,11,1,0,1,87,9,1,0,1,49,8,1,0,1,47,9,1,0,1,28,4,1,0,1,0,False,True
matplotlib__matplotlib-23299,matplotlib/matplotlib,False,False,False,True,True,False,True,False,0,1,0,0,192,0,0,0,True,3,5,17,5,22,False,True,Submitted,True,771,372,390,9,362,698,8973292,99412,9072704,3781.822145462036,1.17.2,140,10,1,0,1,57,9,1,0,1,75,9,1,0,1,125,11,1,0,1,147,9,1,0,1,146,8,2,0,1,55,9,1,0,1,26,4,1,0,1,0,False,True
